State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,Strata_Determining_Factors,Number_Counties,Population_Size,Min_Population_Size,Max_Population_Size,Population_Density,Min_Population_Density,Max_Population_Density,Poverty,Min_Poverty,Max_Poverty,Age_19_Under,Min_Age_19_Under,Max_Age_19_Under,Age_19_64,Min_Age_19_64,Max_Age_19_65,Age_65_84,Min_Age_65_84,Max_Age_65_85,Age_85_and_Over,Min_Age_85_and_Over,Max_Age_85_and_Over,White,Min_White,Max_White,Black,Min_Black,Max_Black,Native_American,Min_Native_American,Max_Native_American,Asian,Min_Asian,Max_Asian,Hispanic,Min_Hispanic,Max_Hispanic
13,289,Twiggs,Georgia,GA,68,"frontier status, population size, poverty, age, population density",34,10299,8909,23299,29,27,35,16.5,17,28.4,25.3,24.1,31.3,62.3,57.5,63.1,11.1,9.9,12.7,1.3,1,2,58,36.4,99.2,41.4,0.3,62.7,0.1,0,0.7,0.2,0,0.5,1.4,0.6,5.7
13,291,Union,Georgia,GA,65,"frontier status, population size, poverty, age, population density",30,19782,12646,25965,61,49,87,12.8,12.7,15.2,19.7,20,25,57.7,58.2,62.7,20.3,11.8,17.7,2.3,1.5,2.6,98,75.6,98.3,1.2,0.6,23.4,0.2,0.1,0.5,0.3,0.1,0.5,1,0.9,4
13,293,Upson,Georgia,GA,50,"frontier status, population size, poverty, age, population density",27,27679,27028,48148,85,56,140,16.4,13.7,16.2,25.6,20.8,25.3,60.9,56.8,63.8,11.7,11.6,16.2,1.9,1.7,3.3,70.1,70.1,98.4,28.8,0.3,28.8,0.3,0.1,0.5,0.4,0.2,1.9,1.7,0.6,3.1
13,295,Walker,Georgia,GA,19,"frontier status, population size, poverty, age",37,63890,53919,98288,143,36,280,14.1,10.3,13.9,24.1,22.3,25.7,62.2,60.4,65.8,12.2,8.2,13.2,1.5,1.1,2.3,94.6,77.6,97.5,4.1,0.4,20.7,0.2,0.2,2.1,0.4,0.5,2.5,1.3,0.8,4.6
13,297,Walton,Georgia,GA,20,"frontier status, population size, poverty, age",32,75647,63024,109206,230,34,196,10.6,9.4,13.7,27.3,24.6,28.4,62.2,59.4,64.2,9.3,8,12,1.2,0.8,2.3,83.5,72.7,96.9,14.5,0.7,21.5,0.3,0.3,8.2,1,0.4,1.5,2.5,2,13.6
13,299,Ware,Georgia,GA,36,"frontier status, population size, poverty, age",23,34492,26383,48687,38,24,60,18.9,15.8,23.3,26.1,25,26.8,58.6,57.7,60.2,13.1,11.6,14.9,2.3,1.6,2.4,71.6,58.3,93.9,27.3,0.4,40.6,0.2,0.2,20.2,0.5,0.2,0.7,2.7,1.1,17.6
13,301,Warren,Georgia,GA,75,"frontier status, population size, poverty, age, population density",37,6101,6228,19495,21,15,22,20.1,17,24.9,26.3,22.3,28.6,58.1,55.2,63.8,13.3,11,15.1,2.2,1.8,2.6,41,30,97.1,58.5,1.1,69.6,0.2,0.1,1.6,0.2,0.1,0.5,1.1,0.7,37.8
13,303,Washington,Georgia,GA,68,"frontier status, population size, poverty, age, population density",34,20118,8909,23299,30,27,35,19.5,17,28.4,26.7,24.1,31.3,59.8,57.5,63.1,11.6,9.9,12.7,1.9,1,2,46.1,36.4,99.2,53.3,0.3,62.7,0.2,0,0.7,0.3,0,0.5,0.7,0.6,5.7
13,305,Wayne,Georgia,GA,51,"frontier status, population size, poverty, age, population density",33,28390,27269,43226,44,14,41,17.5,18,24.6,26.2,23.5,32.2,62.5,54.9,62.5,10.1,9.6,12.6,1.1,1.2,1.8,78.4,48.6,97,20.2,0.7,50.7,0.2,0.2,7.1,0.6,0.2,2.3,4.4,1,67.7
13,307,Webster,Georgia,GA,42,"frontier status, population size, poverty, age",53,2289,8134,24778,11,9,66,17.2,12.5,16.4,24.5,24.4,32.4,60.8,55.8,63.2,12.5,9.2,13.3,2.2,1,2.1,52.9,63.9,97.6,47,0.3,35.4,0,0.1,2.6,0,0.1,1.5,4.3,1.2,46.9
13,309,Wheeler,Georgia,GA,75,"frontier status, population size, poverty, age, population density",37,6706,6228,19495,23,15,22,24,17,24.9,20.9,22.3,28.6,68.9,55.2,63.8,8.4,11,15.1,1.8,1.8,2.6,65.4,30,97.1,33.6,1.1,69.6,0.7,0.1,1.6,0.1,0.1,0.5,4.6,0.7,37.8
13,311,White,Georgia,GA,60,"frontier status, population size, poverty, age, population density",48,24055,10534,24055,100,30,71,11.8,9.4,12.9,23.6,20.7,25.5,61.5,57.3,62.3,13.5,11.8,16.9,1.4,1.5,3.5,95.5,84.7,98.8,2.2,0.3,14.2,0.3,0.1,1,1.1,0.2,0.7,2.4,0.8,4.5
13,313,Whitfield,Georgia,GA,20,"frontier status, population size, poverty, age",32,90889,63024,109206,313,34,196,12.1,9.4,13.7,30.2,24.6,28.4,59.4,59.4,64.2,9.3,8,12,1.1,0.8,2.3,93.3,72.7,96.9,3.9,0.7,21.5,0.5,0.3,8.2,1.4,0.4,1.5,27.9,2,13.6
13,315,Wilcox,Georgia,GA,75,"frontier status, population size, poverty, age, population density",37,8721,6228,19495,23,15,22,22.2,17,24.9,22.3,22.3,28.6,63.8,55.2,63.8,11.8,11,15.1,2.1,1.8,2.6,63.4,30,97.1,36.3,1.1,69.6,0.1,0.1,1.6,0.2,0.1,0.5,1.5,0.7,37.8
13,317,Wilkes,Georgia,GA,71,"frontier status, population size, poverty, age, population density",33,10457,7147,20507,22,19,28,16.9,16.2,21.1,23.6,20,25.2,59.1,56.6,63.8,14.6,12.1,18.3,2.6,1.6,2.7,56.8,57.6,99,42.2,0.2,41.9,0.2,0.1,0.8,0.4,0.1,0.7,2.5,0.5,17.8
13,319,Wilkinson,Georgia,GA,42,"frontier status, population size, poverty, age",53,10143,8134,24778,23,9,66,15.2,12.5,16.4,26.7,24.4,32.4,59.7,55.8,63.2,12.2,9.2,13.3,1.4,1,2.1,58.8,63.9,97.6,40.7,0.3,35.4,0.2,0.1,2.6,0.1,0.1,1.5,1.7,1.2,46.9
13,321,Worth,Georgia,GA,69,"frontier status, population size, poverty, age, population density",45,21996,13083,24466,39,38,76,17.4,17.2,23.7,27.1,23.8,28.5,59.7,58.6,63.8,11.5,9.8,12.8,1.6,1.1,1.8,69.1,49.9,99.1,29.9,0.3,49.9,0.3,0.1,0.7,0.3,0.1,0.7,1.2,0.6,7.3
15,1,Hawaii,Hawaii,HI,6,"frontier status, population size, poverty",53,167293,111380,231954,42,43,697,13.1,12.4,16.5,26.7,22.4,29.6,60,57.8,62.9,11.3,8.5,16.2,2,1.1,2.7,35.9,65.8,95,0.7,1,30.1,0.5,0.3,1.9,36,0.7,3.4,6.4,1.9,21
15,3,Honolulu,Hawaii,HI,2,"frontier status, population size, poverty",32,905266,596666,940807,1509,682,2549,10.5,5.8,9.8,24.6,24.4,28.9,61.4,60.5,64.7,11.8,7.2,12,2.2,0.9,2.4,22.9,68.5,92,3,2.2,20.6,0.3,0.2,0.9,55.1,2.9,15.5,4.7,2.4,18
15,5,Kalawao,Hawaii,HI,37,"frontier status, population size, poverty, age",30,111,5403,24822,8,10,2019,-2222.2,4.8,9.8,1.4,18.4,24.5,82.3,61.8,73.3,11.7,6.5,14.2,4.5,0.4,2.2,41.4,75.3,97.7,0,0.4,16.1,0,0,1,55.9,0.2,6.4,5.4,0.7,13.1
15,7,Kauai,Hawaii,HI,18,"frontier status, population size, poverty, age",20,62640,52773,97206,101,69,274,10.5,6.8,10.3,25.9,21.1,25.2,60,59,63.7,11.7,11.7,14.4,2.4,1.7,2.8,33.9,87.6,98.1,0.4,0.4,4.9,0.4,0.1,0.7,43.8,0.3,2.1,5.7,1.2,8.1
15,9,Maui,Hawaii,HI,12,"frontier status, population size, poverty, age",57,139884,126158,268187,121,137,605,10.2,4.6,9.5,25.1,24.2,29.7,63.5,60.7,64.7,9.7,7,10.9,1.8,0.8,1.9,38.3,79.8,97,0.6,0.9,11.5,0.5,0.2,1,40.5,0.8,5.2,5.8,1.2,10.3
16,1,Ada,Idaho,ID,10,"frontier status, population size, poverty, age",36,344727,292916,558341,327,461,1681,9.3,4.9,10.5,26.6,24.2,28.9,64,59.2,65,8.1,6.9,12.2,1.4,0.7,2.6,94.6,71.5,93.5,0.8,2,20,0.7,0.2,0.8,2.1,1.3,8.4,5.3,3,20.6
16,3,Adams,Idaho,ID,80,"frontier status, population size, poverty, age",41,3591,1303,12284,3,0,5,13.3,9.7,13.7,20.3,20.1,31.6,61.2,55.4,67.3,16.4,7.8,16.4,2.1,0.8,2.2,97.6,77.4,99.4,0.1,0.1,2.8,1.5,0.5,16.3,0.4,0,1.1,2.1,1.7,27.8
16,5,Bannock,Idaho,ID,20,"frontier status, population size, poverty, age",32,78155,63024,109206,70,34,196,13.5,9.4,13.7,29.1,24.6,28.4,60.4,59.4,64.2,9.1,8,12,1.4,0.8,2.3,93.5,72.7,96.9,0.7,0.7,21.5,3.1,0.3,8.2,1.3,0.4,1.5,5.2,2,13.6
16,7,Bear Lake,Idaho,ID,40,"frontier status, population size, poverty, age",62,6176,6176,25119,6,9,46,11.2,8.8,12.7,28.2,22.5,26.9,55.9,55.5,61.5,13.5,12.1,16.8,2.5,2.2,3.7,98.8,87.2,99.2,0.3,0.1,8.5,0.6,0.1,4.7,0.2,0.1,0.8,2.3,0.7,10.1
16,9,Benewah,Idaho,ID,42,"frontier status, population size, poverty, age",53,9218,8134,24778,12,9,66,12.9,12.5,16.4,24.8,24.4,32.4,59.1,55.8,63.2,14,9.2,13.3,2.1,1,2.1,90.2,63.9,97.6,0.2,0.3,35.4,8,0.1,2.6,0.2,0.1,1.5,2,1.2,46.9
16,11,Bingham,Idaho,ID,33,"frontier status, population size, poverty, age",41,43739,27640,49369,21,20,98,12.9,11.5,16.3,32.7,24,31.3,57,57.8,63.1,8.9,8.3,12.5,1.4,0.9,2,91.1,65.1,97.6,0.3,0.3,33.6,7,0.2,6,0.6,0.3,2,13.9,1,27.6
16,13,Blaine,Idaho,ID,37,"frontier status, population size, poverty, age",30,21166,5403,24822,8,10,2019,6.3,4.8,9.8,23.1,18.4,24.5,67.8,61.8,73.3,8.3,6.5,14.2,0.9,0.4,2.2,97.2,75.3,97.7,0.5,0.4,16.1,0.4,0,1,1,0.2,6.4,15.1,0.7,13.1
16,15,Boise,Idaho,ID,80,"frontier status, population size, poverty, age",41,7535,1303,12284,4,0,5,10,9.7,13.7,23.5,20.1,31.6,64.9,55.4,67.3,10.6,7.8,16.4,1,0.8,2.2,97.6,77.4,99.4,0.1,0.1,2.8,0.9,0.5,16.3,0.3,0,1.1,3.6,1.7,27.8
16,17,Bonner,Idaho,ID,33,"frontier status, population size, poverty, age",41,40908,27640,49369,24,20,98,13.4,11.5,16.3,22.5,24,31.3,63.6,57.8,63.1,12.4,8.3,12.5,1.5,0.9,2,97,65.1,97.6,0.2,0.3,33.6,1,0.2,6,0.4,0.3,2,1.8,1,27.6
16,19,Bonneville,Idaho,ID,20,"frontier status, population size, poverty, age",32,91856,63024,109206,49,34,196,11.6,9.4,13.7,30.3,24.6,28.4,59.4,59.4,64.2,9,8,12,1.3,0.8,2.3,96.6,72.7,96.9,0.7,0.7,21.5,0.7,0.3,8.2,0.9,0.4,1.5,8.1,2,13.6
16,21,Boundary,Idaho,ID,42,"frontier status, population size, poverty, age",53,10619,8134,24778,8,9,66,13.8,12.5,16.4,26.2,24.4,32.4,60.2,55.8,63.2,12.1,9.2,13.3,1.5,1,2.1,96.1,63.9,97.6,0.2,0.3,35.4,2.5,0.1,2.6,0.7,0.1,1.5,3.3,1.2,46.9
16,23,Butte,Idaho,ID,80,"frontier status, population size, poverty, age",41,2808,1303,12284,1,0,5,14,9.7,13.7,27.9,20.1,31.6,55.6,55.4,67.3,14.4,7.8,16.4,2.1,0.8,2.2,98.1,77.4,99.4,0.4,0.1,2.8,0.6,0.5,16.3,0.2,0,1.1,4.8,1.7,27.8
16,25,Camas,Idaho,ID,78,"frontier status, population size, poverty, age",43,1050,765,16949,1,0,7,7.4,7.2,11.2,21.7,19.4,30.4,66,57,70.2,10.7,5.6,14.1,1.6,0.4,2.3,98.3,68.4,98.7,1,0,1.6,0.1,0.4,16.2,0.2,0,3.2,5.9,1.1,22.6
16,27,Canyon,Idaho,ID,6,"frontier status, population size, poverty",53,164593,111380,231954,279,43,697,13.5,12.4,16.5,30.6,22.4,29.6,59.3,57.8,62.9,8.5,8.5,16.2,1.6,1.1,2.7,95.8,65.8,95,0.6,1,30.1,0.9,0.3,1.9,1,0.7,3.4,19.8,1.9,21
16,29,Caribou,Idaho,ID,78,"frontier status, population size, poverty, age",43,7131,765,16949,4,0,7,10,7.2,11.2,28.1,19.4,30.4,57.7,57,70.2,12.2,5.6,14.1,2,0.4,2.3,99.2,68.4,98.7,0,0,1.6,0.3,0.4,16.2,0.2,0,3.2,3.8,1.1,22.6
16,31,Cassia,Idaho,ID,42,"frontier status, population size, poverty, age",53,21324,8134,24778,8,9,66,14.6,12.5,16.4,32.4,24.4,32.4,54.7,55.8,63.2,10.8,9.2,13.3,2.1,1,2.1,97.6,63.9,97.6,0.3,0.3,35.4,0.9,0.1,2.6,0.4,0.1,1.5,20.9,1.2,46.9
16,33,Clark,Idaho,ID,78,"frontier status, population size, poverty, age",43,943,765,16949,1,0,7,16.1,7.2,11.2,31,19.4,30.4,55,57,70.2,12.3,5.6,14.1,1.7,0.4,2.3,97.6,68.4,98.7,0.1,0,1.6,1.1,0.4,16.2,0.4,0,3.2,39.4,1.1,22.6
16,35,Clearwater,Idaho,ID,80,"frontier status, population size, poverty, age",41,8373,1303,12284,3,0,5,12.8,9.7,13.7,19.7,20.1,31.6,61.5,55.4,67.3,16.9,7.8,16.4,1.9,0.8,2.2,96.3,77.4,99.4,0.3,0.1,2.8,1.8,0.5,16.3,0.4,0,1.1,1.7,1.7,27.8
16,37,Custer,Idaho,ID,80,"frontier status, population size, poverty, age",41,4077,1303,12284,1,0,5,12,9.7,13.7,21.3,20.1,31.6,62.5,55.4,67.3,14.2,7.8,16.4,2,0.8,2.2,98.7,77.4,99.4,0,0.1,2.8,0.7,0.5,16.3,0,0,1.1,5.2,1.7,27.8
16,39,Elmore,Idaho,ID,39,"frontier status, population size, poverty, age",51,28634,8613,28411,9,10,86,11.7,9.2,13.1,28.9,22.9,30.7,62.9,57.9,65,7.2,8,13.4,0.9,0.9,2.4,91.4,75.1,98.4,3.5,0.2,23.3,1,0.2,1.1,2,0.1,1.1,12.7,0.8,14.5
16,41,Franklin,Idaho,ID,39,"frontier status, population size, poverty, age",51,12371,8613,28411,19,10,86,9.7,9.2,13.1,34.1,22.9,30.7,55,57.9,65,9.3,8,13.4,1.7,0.9,2.4,99.1,75.1,98.4,0.1,0.2,23.3,0.5,0.2,1.1,0.2,0.1,1.1,6.7,0.8,14.5
16,43,Fremont,Idaho,ID,83,"frontier status, population size, poverty, age",29,12242,577,9328,7,0,6,13.2,10.4,18.1,31.4,18.8,36.8,55.8,55.8,65.2,11.2,6.1,15.3,1.7,0.5,2.7,98,23.4,98.6,0.2,0,2.4,0.6,0.5,71.5,0.5,0.1,1.1,12.3,1.1,49.5
16,45,Gem,Idaho,ID,43,"frontier status, population size, poverty, age",57,16273,7102,22197,29,8,41,11.8,11.5,16.5,25.7,23.3,26.8,58.4,55.7,61.1,13.1,12.2,17.2,2.7,1.8,3.3,97.4,74.8,98.2,0.1,0.2,23.2,1,0.1,6.7,0.4,0.1,0.8,7,0.7,20
16,47,Gooding,Idaho,ID,43,"frontier status, population size, poverty, age",57,14461,7102,22197,20,8,41,11.7,11.5,16.5,28.8,23.3,26.8,56.4,55.7,61.1,12,12.2,17.2,2.7,1.8,3.3,98,74.8,98.2,0.3,0.2,23.2,0.9,0.1,6.7,0.3,0.1,0.8,20,0.7,20
16,49,Idaho,Idaho,ID,84,"frontier status, population size, poverty, age",52,15697,1372,11551,2,1,5,15,10.8,15.1,22.2,19.3,23.5,60,52.2,61.8,15.5,14.4,21.3,2.4,2.5,5.2,95.1,93,99.3,0.1,0,1.2,3.2,0.2,3.9,0.4,0.1,0.6,1.7,0.5,9.2
16,51,Jefferson,Idaho,ID,39,"frontier status, population size, poverty, age",51,21580,8613,28411,20,10,86,11,9.2,13.1,32.9,22.9,30.7,57.8,57.9,65,8,8,13.4,1.3,0.9,2.4,97.8,75.1,98.4,0.4,0.2,23.3,0.7,0.2,1.1,0.6,0.1,1.1,9.7,0.8,14.5
16,53,Jerome,Idaho,ID,42,"frontier status, population size, poverty, age",53,19638,8134,24778,33,9,66,12.9,12.5,16.4,30.5,24.4,32.4,57.9,55.8,63.2,10,9.2,13.3,1.6,1,2.1,97.4,63.9,97.6,0.5,0.3,35.4,0.9,0.1,2.6,0.4,0.1,1.5,23.3,1.2,46.9
16,55,Kootenai,Idaho,ID,19,"frontier status, population size, poverty, age",37,127668,53919,98288,103,36,280,10.4,10.3,13.9,25.6,22.3,25.7,61.4,60.4,65.8,11.3,8.2,13.2,1.8,1.1,2.3,96.4,77.6,97.5,0.3,0.4,20.7,1.3,0.2,2.1,0.6,0.5,2.5,2.9,0.8,4.6
16,57,Latah,Idaho,ID,28,"frontier status, population size, poverty, age",39,34714,29009,53844,32,30,229,14,9.4,13.4,23.8,21.8,26.1,66.4,61,66.2,8.1,8.8,13.5,1.7,1.2,2.1,94.1,78.1,97.6,0.8,0.6,20.5,0.9,0.1,0.9,2.6,0.3,2.2,2.7,0.8,6.3
16,59,Lemhi,Idaho,ID,85,"frontier status, population size, poverty, age",25,7909,1218,9524,2,1,4,13.4,12.5,15.9,22.4,20.5,26.2,59.6,54.4,60.5,15.6,13.1,18.1,2.5,2.1,4.3,98.3,87.6,98.6,0.1,0.1,1,0.6,0.4,10.3,0.1,0.1,0.7,2.8,1.1,43
16,61,Lewis,Idaho,ID,43,"frontier status, population size, poverty, age",57,3750,7102,22197,8,8,41,12.3,11.5,16.5,23.3,23.3,26.8,55.7,55.7,61.1,17.9,12.2,17.2,3.1,1.8,3.3,94.2,74.8,98.2,0.4,0.2,23.2,4.5,0.1,6.7,0.6,0.1,0.8,2.6,0.7,20
16,63,Lincoln,Idaho,ID,83,"frontier status, population size, poverty, age",29,4545,577,9328,4,0,6,11.1,10.4,18.1,30,18.8,36.8,58.2,55.8,65.2,10.1,6.1,15.3,1.7,0.5,2.7,96.3,23.4,98.6,1.1,0,2.4,1.4,0.5,71.5,0.4,0.1,1.1,17.1,1.1,49.5
16,65,Madison,Idaho,ID,42,"frontier status, population size, poverty, age",53,30975,8134,24778,66,9,66,15.5,12.5,16.4,36.5,24.4,32.4,57.4,55.8,63.2,5.3,9.2,13.3,0.8,1,2.1,97.3,63.9,97.6,0.4,0.3,35.4,0.4,0.1,2.6,1,0.1,1.5,4.2,1.2,46.9
16,67,Minidoka,Idaho,ID,42,"frontier status, population size, poverty, age",53,19014,8134,24778,25,9,66,13.3,12.5,16.4,30.1,24.4,32.4,55.8,55.8,63.2,12.4,9.2,13.3,1.7,1,2.1,97.2,63.9,97.6,0.4,0.3,35.4,1.2,0.1,2.6,0.6,0.1,1.5,27.3,1.2,46.9
16,69,Nez Perce,Idaho,ID,30,"frontier status, population size, poverty, age",57,37931,28666,49149,45,34,112,11.8,9.9,13.2,23.2,20.6,24.6,59.9,58.5,62.8,14.2,12.6,17,2.8,1.7,3,91.6,89.7,98.6,0.5,0.3,8,5.6,0.1,1.9,1,0.3,1.1,2,0.7,5.5
16,71,Oneida,Idaho,ID,82,"frontier status, population size, poverty, age",37,4209,1573,10784,4,1,6,10.3,9.7,13.7,28.3,20.3,27.8,56.2,53.6,59.8,13.1,13.1,18.9,2.4,2.1,4.5,99.4,96.4,99.4,0.1,0,0.9,0.4,0.1,2.8,0.1,0.1,0.5,2.4,0.6,15.9
16,73,Owyhee,Idaho,ID,86,"frontier status, population size, poverty, age",38,11073,2100,16304,1,1,5,16.2,16.2,29,29.4,23.9,38.3,57.4,53,63.1,11.4,6.1,13.2,1.8,0.7,2.1,95,17.4,97.3,0.2,0.1,3.5,2.9,0.6,82,0.7,0,1.1,22.5,1.1,73.1
16,75,Payette,Idaho,ID,43,"frontier status, population size, poverty, age",57,22197,7102,22197,54,8,41,13.4,11.5,16.5,28.9,23.3,26.8,57.8,55.7,61.1,11.1,12.2,17.2,2.1,1.8,3.3,96.5,74.8,98.2,0.1,0.2,23.2,0.9,0.1,6.7,1,0.1,0.8,13.4,0.7,20
16,77,Power,Idaho,ID,83,"frontier status, population size, poverty, age",29,7753,577,9328,6,0,6,14.5,10.4,18.1,31.4,18.8,36.8,57.5,55.8,65.2,9.9,6.1,15.3,1.2,0.5,2.7,96,23.4,98.6,0.3,0,2.4,3.2,0.5,71.5,0.5,0.1,1.1,25.4,1.1,49.5
16,79,Shoshone,Idaho,ID,87,"frontier status, population size, poverty, age",32,13157,1518,12815,5,1,5,16.6,14.9,21.2,21.5,18.5,25.3,59.6,51.6,62.3,16.5,14.1,21.6,2.4,1.9,4.5,96.8,90.3,98.3,0.1,0,7.3,1.5,0.4,2.6,0.3,0.1,0.9,2.3,1.3,34.9
16,81,Teton,Idaho,ID,38,"frontier status, population size, poverty, age",35,7467,7467,25734,17,10,77,9,5.6,10.6,31.4,24,31.3,62.9,60,64,5.1,7,12.5,0.6,0.6,2.2,98.3,90.7,98.7,0.3,0.1,6.3,0.6,0.2,1.9,0.6,0.2,1.3,13.8,0.6,13.8
16,83,Twin Falls,Idaho,ID,20,"frontier status, population size, poverty, age",32,69419,63024,109206,36,34,196,12.7,9.4,13.7,27.3,24.6,28.4,58.5,59.4,64.2,11.8,8,12,2.4,0.8,2.3,96.9,72.7,96.9,0.4,0.7,21.5,0.8,0.3,8.2,0.9,0.4,1.5,11.2,2,13.6
16,85,Valley,Idaho,ID,80,"frontier status, population size, poverty, age",41,8332,1303,12284,2,0,5,9.7,9.7,13.7,20.9,20.1,31.6,63.9,55.4,67.3,13.9,7.8,16.4,1.3,0.8,2.2,98.2,77.4,99.4,0.2,0.1,2.8,0.7,0.5,16.3,0.4,0,1.1,2.8,1.7,27.8
16,87,Washington,Idaho,ID,43,"frontier status, population size, poverty, age",57,10098,7102,22197,7,8,41,13.8,11.5,16.5,25.5,23.3,26.8,55.8,55.7,61.1,15.9,12.2,17.2,2.8,1.8,3.3,97.1,74.8,98.2,0.2,0.2,23.2,0.8,0.1,6.7,1.3,0.1,0.8,16,0.7,20
17,1,Adams,Illinois,IL,21,"frontier status, population size, poverty, age",44,67040,53309,92614,78,40,201,11.2,9.8,13.5,24.9,20.6,24.8,57.7,57.7,62.9,14.5,12.6,17.5,2.9,1.7,3.2,95.2,82.8,97.9,3.3,0.4,14.9,0.2,0.1,1.3,0.5,0.3,1.1,0.9,0.8,8.5
17,3,Alexander,Illinois,IL,76,"frontier status, population size, poverty, age, population density",38,8927,9226,23786,38,24,42,22.2,16.7,23.3,26.1,24.8,29.5,56.1,56.1,60.6,14.9,11.1,14.3,2.8,1.6,2.6,63.9,48.3,91.8,34.8,4.4,50.9,0.2,0,2,0.5,0.2,0.7,1.7,0.9,12.1
17,5,Bond,Illinois,IL,60,"frontier status, population size, poverty, age, population density",48,18027,10534,24055,47,30,71,10.8,9.4,12.9,23,20.7,25.5,63,57.3,62.3,11.9,11.8,16.9,2.2,1.5,3.5,91.7,84.7,98.8,7.1,0.3,14.2,0.5,0.1,1,0.4,0.2,0.7,1.6,0.8,4.5
17,7,Boone,Illinois,IL,48,"frontier status, population size, poverty, age, population density",31,50483,37787,53533,179,95,179,7.7,5.6,9,27.7,25.1,28.2,61.9,59,64.4,8.9,8,12,1.5,1.1,2.3,95.8,93.7,98.5,1.7,0.2,3.1,0.5,0.2,0.5,0.9,0.4,1.6,16.8,1,12.6
17,9,Brown,Illinois,IL,59,"frontier status, population size, poverty, age, population density",32,6835,7073,22330,22,15,25,11.6,9,12.1,17.8,20.1,23.6,69.6,55.7,62.2,10,13.4,18.4,2.5,2.1,4.6,80.9,92.6,99.1,18.7,0.1,2.6,0,0.1,2.2,0.3,0.2,0.9,4.4,0.6,7
17,11,Bureau,Illinois,IL,27,"frontier status, population size, poverty, age",25,35330,26534,46580,41,33,85,8.6,6.1,9.9,24.5,23,27.7,58.1,58,62.1,14.3,11.4,14.5,3.1,1.9,3.3,98.1,91.7,98.7,0.6,0.2,1.8,0.2,0.1,1.1,0.6,0.2,0.9,6.1,0.8,10.2
17,13,Calhoun,Illinois,IL,59,"frontier status, population size, poverty, age, population density",32,5163,7073,22330,20,15,25,8.6,9,12.1,21.9,20.1,23.6,59.3,55.7,62.2,16.2,13.4,18.4,2.6,2.1,4.6,99,92.6,99.1,0.1,0.1,2.6,0.3,0.1,2.2,0.3,0.2,0.9,0.8,0.6,7
17,15,Carroll,Illinois,IL,55,"frontier status, population size, poverty, age, population density",47,16086,13849,23507,36,28,87,9.8,6.5,9.8,22.5,20.6,25.5,57.7,57.2,62.6,16.6,12.4,17.1,3.2,2.1,3.6,97.9,93.3,99.1,0.9,0.2,5.6,0.1,0.1,0.6,0.5,0.2,1.5,2.5,0.7,3.6
17,17,Cass,Illinois,IL,60,"frontier status, population size, poverty, age, population density",48,13898,10534,24055,37,30,71,10.5,9.4,12.9,25.5,20.7,25.5,59,57.3,62.3,13.4,11.8,16.9,2.1,1.5,3.5,97.9,84.7,98.8,1.1,0.3,14.2,0.1,0.1,1,0.5,0.2,0.7,15.1,0.8,4.5
17,19,Champaign,Illinois,IL,14,"frontier status, population size, poverty, age",40,184905,113041,246124,185,80,698,12.6,10.6,13.4,25.2,22.4,26.3,64.8,60,65.8,8.5,8.4,12.9,1.5,1.2,2.2,78.7,77,95.9,11.2,0.7,20.2,0.3,0.2,1.4,7.9,0.6,4.2,3.8,1.2,11.5
17,21,Christian,Illinois,IL,26,"frontier status, population size, poverty, age",40,35176,28191,56200,50,37,160,10.5,7.2,10.5,23.6,20.4,25,59.9,57.7,61.6,13.6,12.3,16.8,2.9,2.1,3.3,96.4,89.6,98.7,2.5,0.3,8.1,0.2,0.2,1.2,0.6,0.3,1.6,1.1,0.8,9.8
17,23,Clark,Illinois,IL,60,"frontier status, population size, poverty, age, population density",48,16976,10534,24055,34,30,71,10.3,9.4,12.9,24,20.7,25.5,59,57.3,62.3,14.3,11.8,16.9,2.7,1.5,3.5,98.9,84.7,98.8,0.4,0.3,14.2,0.1,0.1,1,0.2,0.2,0.7,0.5,0.8,4.5
17,25,Clay,Illinois,IL,60,"frontier status, population size, poverty, age, population density",48,14122,10534,24055,30,30,71,11.8,9.4,12.9,23.9,20.7,25.5,57.3,57.3,62.3,15,11.8,16.9,3.8,1.5,3.5,98.6,84.7,98.8,0.2,0.3,14.2,0.3,0.1,1,0.7,0.2,0.7,0.8,0.8,4.5
17,27,Clinton,Illinois,IL,47,"frontier status, population size, poverty, age, population density",34,36095,28085,47530,76,17,83,7.4,6,9.1,23.6,24.3,27.8,61.6,58.3,66.7,12.7,6.3,12.1,2.1,0.8,2.3,95.1,95.3,98.8,4,0.3,1.6,0.2,0.1,1.4,0.4,0.2,1.2,2,0.9,12.2
17,29,Coles,Illinois,IL,19,"frontier status, population size, poverty, age",37,51065,53919,98288,100,36,280,13.2,10.3,13.9,22.2,22.3,25.7,64,60.4,65.8,11.6,8.2,13.2,2.2,1.1,2.3,95.5,77.6,97.5,2.4,0.4,20.7,0.3,0.2,2.1,1.1,0.5,2.5,1.8,0.8,4.6
17,31,Cook,Illinois,IL,1,"frontier status, population size",34,5303683,1214361,3635528,5608,395,20520,14.5,7.6,18.9,27.1,22.8,29.8,61.2,59.5,63.8,9.9,7.5,12.7,1.8,1,2.5,66.6,53.7,86.1,26.4,4.3,38.3,0.4,0.2,1.2,5.5,2.2,16.2,22.1,3.1,46.4
